id,region_id,title,last_updated,year_founded,total_employees,mission,url,insiders_view,mini_description,alias
101855,9,Tencent,2022-09-26T21:33:03Z,1998-01-01T00:00:00Z,107879,"Tencent uses technology to enrich the lives of Internet users.
Our communications and social platforms Weixin and QQ connect users with each other, with digital content and daily life services in just a few clicks. 
Our high performance advertising platform helps brands and marketers reach out to hundreds of millions of consumers in China. 
Our financial technology and business services support our partners' business growth and assist their digital upgrade. 
We invest heavily in talent and technological innovation, actively participating in the development of the Internet industry. 
Tencent was founded in Shenzhen, China, in 1998, and listed on the Main Board of the Stock Exchange of Hong Kong since June 2004.",https://www.tencent.com/en-us/index.html,[],,/company/tencent
101687,9,Sotheby's,2022-10-19T15:54:50Z,1744-01-01T00:00:00Z,2801,"Established in 1744, Sotheby’s is the world’s premier destination for art and luxury. Sotheby’s promotes access, connoisseurship and preservation of fine art and rare objects through auctions and buy-now channels including private sales, e-commerce and retail. Our trusted global marketplace is supported by an industry-leading technology platform and a network of specialists spanning 40 countries and 50 categories, which include Contemporary Art, Modern and Impressionist Art, Old Masters, Chinese Works of Art, Jewelry, Watches, Wine and Spirits, and Interiors, among many others.",http://www.sothebys.com/,[],,/company/sothebys
83790,9,Rev: Sales Development Platform,2022-05-05T19:50:56Z,2013-01-01T00:00:00Z,55,"Rev is the Sales Development Platform that helps you find the right prospects, faster. Sales and Marketing teams that use our platform spend less time looking for prospects and more time engaging with customers. With good targets in hand, companies also improve the lead quality throughout their pipeline, take action faster, and drive revenue growth.",https://getrev.ai,[],,/company/rev-sales-development-platform
67675,9,Lytx,2021-10-11T18:57:47Z,1998-01-01T00:00:00Z,790,"Learn how Lytx video telematics can help you improve safety, efficiency, and DOT compliance in your fleet. Start improving your fleet operations today.",http://www.lytx.com,[],,/company/lytx
102426,9,Xos Trucks,2022-10-06T19:25:48Z,2016-01-01T00:00:00Z,291,"Dedicated to making fleets more efficient, we build state-of-the-art electric commercial vehicles at a much lower operating cost. Developing cutting edge technologies for medium and heavy duty electric vehicles—like step vans, box trucks and vocational vehicles—our mobility solutions exceed anything on the present market. Capable of transporting products with greater reliability and simplicity, Xos electric trucks are designed in the most environmentally conscious manner possible.",http://www.xostrucks.com/,[],,/company/xos-trucks
102325,9,Care Access,2022-10-06T21:16:56Z,null,818,"Care Access is a leading decentralized research organization (DRO) that breaks down traditional barriers in clinical research for patients, sponsors, and physicians. Its innovative model brings decentralized trials, Sites On Demand™, Virtual PIs, and Mobile Sites to previously-unreachable patient populations to expand the impact of clinical research.  Supported by top pharmaceutical and biotech partners across 20 different therapeutic areas, Care Access is scaling and globalizing its new model for clinical trial delivery, where more physicians and patients can engage in life-saving research to develop new therapies faster.

To find out how Care Access is transforming the future of clinical trials, visit www.careaccess.com or email Info@CareAccess.com.",http://www.careaccess.com/,[],,/company/care-access
101503,9,Mach49,2022-09-22T17:24:58Z,2013-01-01T00:00:00Z,212,"Mach49 was founded on the belief that, through venture building and investing, global businesses can solve the world’s most pressing problems. 

We offer these businesses a way to leverage their talent, assets and innovation to create a sustainable growth engine, fueled by a pipeline and portfolio of exciting new ventures. 

As the only business with a repeatable, scalable, teachable approach to corporate venture building and investing with years of practical application and refinement by a team of successful serial entrepreneurs, top-tier VCs, and C-Suite executives, Mach49 is uniquely qualified to help global businesses successfully navigate their growth journey.

CONTACT US:
www.mach49.com
innovate@mach49.com
(650) 549-4903",https://www.mach49.com/,[],,/company/mach49
101688,9,SoulCycle HQ,2022-10-10T14:09:32Z,2006-01-01T00:00:00Z,919,"SoulCycle was built on disruption and innovation. In 2006, we had a vision to create a workout that's as efficient as it is joyful – an experience that brings people together while pushing our community members to to discover and re-discover their best selves. The experience is inspiring. It's meaningful. It's fun.
 
SoulCycle is so much more than a 45-minute indoor cycling workout — it’s always been about more than a bike. We provide a sanctuary for our riders to lose themselves in the movement and music. Our one-of-a-kind, world-class instructors guide our community through a powerful, fun and transformative fitness experience that’s designed to benefit the body, mind and soul, both on and off the bike. Set to high-energy music in a dark, candle-lit room, we move in unison to the beat and follow the signature choreography of our instructors. The Soul experience doesn’t end when the music stops.
 
SoulCycle is grounded in hospitality and honest, human connections are at the core of who we are.  As our fast-growing company evolves and expands, we remain as committed to nurturing the health and happiness of each employee as we are to each member of our community. We lift each other up, celebrate people for who they are and bring people together. We are a workout to some, a community to most and a safe harbor for all.
 
From our studios to our headquarters, we are a collaborative, fast-paced, and engaging place to work. And it’s vital to our success to continue to take risks and think big. It's what our community has come to expect from us and it's what they fell in love with when we launched. That takes tons of hustle, creativity, and boldness.
 
Our staff pushes themselves – and each other – to explore and to evolve and to bring more Soul to more people. SoulCycle’s continued success begins with each employee: their hospitality, their voice, their coaching, their creativity, their smart solutions, their energy, their spirit and their power.",http://www.soul-cycle.com/,[],,/company/soulcycle-hq
101682,9,Solsten,2022-10-10T14:24:25Z,2018-01-01T00:00:00Z,48,"Solsten is advancing the human experience. We are the key to alignment between technology and humanity, the solution to leveraging nature and science in pursuit of a healthier reality. When technology is heart-felt, engagement with digital products and environments becomes mutually beneficial. We help unlock the potential of live or conceptual digital products through deep human understanding. Companies at all stages of product development turn to our psychology based, AI-driven platform to accelerate digital product performance, identify market opportunities, and maximize creative optimization.",http://www.solsten.io/,[],,/company/solsten
101434,9,Myers-Holum,2022-09-22T19:22:10Z,1983-01-01T00:00:00Z,323,"
Award-winning leader in NetSuite, Stripe, Boomi and Google Cloud Platform solutions, Myers-Holum helps enterprises streamline operations, financials and business processes.

Our team of over 350 consultants and developers represents a diverse group of professionals with deep industry, systems and data management expertise. We have delivery centers in the United States, Canada, Mexico, Chile, Uruguay, the Philippines, India, Pakistan and Australia, and our expansion into new markets continues to grow. We support global implementations with multi-lingual sales and consulting resources.

The firm is the Oracle NetSuite Alliance Partner of the Year for North America and Oracle NetSuite Commerce Agency Partner, offering best-in-class NetSuite ERP and SuiteCommerce implementations.

Established in 1981, Myers-Holum has decades of experience implementing large-scale Data Warehouses, Data Lakes, Master Data Management and Business Intelligence Solutions on leading platforms like Oracle and Teradata, and is a leading global partner of Oracle NetSuite, Stripe, Boomi and Google Cloud.",http://www.myersholum.com/,[],,/company/myers-holum
101645,9,Stevens Capital Management LP,2022-10-10T14:36:28Z,2002-01-01T00:00:00Z,47,"Stevens Capital Management LP (“SCM”) is a quantitative hedge fund manager specializing in the rigorous development and disciplined implementation of empirically based trading strategies.  We employ a variety of statistical methods and techniques using our robust technology and data infrastructure.  We operate a 24 hour low-latency global operation trading liquid futures contracts, currencies and equities, using automated proprietary execution algorithms.  Our flagship fund has been in business for more than 30 years.   

SCM actively seeks candidates for career opportunities in quantitative financial research and C++ development.


Important Disclosures:

Stevens Capital Management LP (“SCM”) has no control over third party sites such as LinkedIn. You should review the terms of use and policies of LinkedIn.

The information presented in this profile is for recruitment or employment purposes only. Under no circumstances should any material on this profile be used or considered as an offer or solicitation of any potential clients or investors for any investment funds managed by SCM. No material listed in this profile is or should be construed as investment advice, nor is anything in this profile an offer of solicitation to buy, hold, or sell any security or other instrument. Material on this profile is not provided in a fiduciary capacity. SCM does not have editorial control over the people, including employees, that link to this page. SCM does not accept endorsements or recommendations. Although users may follow this account, this should not be interpreted as a testimonial regarding any experience with SCM. 

SCM reserves the right to amend these terms at any time.",http://www.scm-lp.com/,[],,/company/stevens-capital-management-lp
102472,9,Aegis Ventures,2022-10-06T19:14:56Z,2020-01-01T00:00:00Z,40,"Aegis Ventures is a next-generation startup studio that partners with entrepreneurs and industry leaders to originate, launch, and scale transformative companies. The Aegis platform brings together market-shaping ideas, permanent growth capital, and ambitious individuals who are driven to solve major societal problems.

We aim to build companies with the capacity for vast impact, with an initial focus on artificial intelligence and health technologies. Within healthcare, Aegis seeks to create companies that use technology to transform healthcare quality, access, and cost, focusing on innovations that promote seamless continuity of care, patient empowerment, and better-informed clinical decision-making.",http://www.aegisventures.com/,[],,/company/aegis-ventures
101836,9,Uno Health,2022-09-26T18:59:52Z,2019-01-01T00:00:00Z,60,"Basic unmet needs such as lack of food, safe housing and companionship drive over $100B in unnecessary healthcare costs amongst low-income seniors in the US. 

Uno Health matches low-income seniors to non-clinical services that meet their needs outside the doctor’s office, reducing their chances of ending up in hospital, and generating millions in revenue AND savings for our Medicare customers. 

Uno starts by enrolling seniors in all the existing low-income programs they’re eligible for, putting thousands of dollars in the pockets of the most vulnerable seniors in the country. ",http://unohealth.care/,[],,/company/uno-health
101694,9,Specialized,2022-10-10T14:06:26Z,1974-01-01T00:00:00Z,2337,"Founded on the principle of performance and fueled by innovation, our focus on the rider and their needs is our constant. From seasoned pros and weekend warriors, to kids and commuters—if you ride, we’re for you. The passion we have for sharing our love of bikes with the world can be seen in those who choose to work here. Headquartered in Morgan Hill, CA, the passionate and creative teammates at Specialized have designed and manufactured the world's most innovative bikes and gear since 1974. 

Are you ready to join our team and help pedal the planet forward?",http://www.specialized.com/,[],,/company/specialized
101633,9,Rocket Lab,2022-10-10T15:25:35Z,2006-01-01T00:00:00Z,679,"Founded in 2006, Rocket Lab is an end-to-end space company with an established track record of mission success. We deliver reliable launch services, spacecraft components, satellites and other spacecraft and on-orbit management solutions that make it faster, easier and more affordable to access space. 

Headquartered in Long Beach, California, Rocket Lab designs and manufactures the Electron small orbital launch vehicle and the Photon satellite platform and is developing the Neutron 8-ton payload class launch vehicle. Since its first orbital launch in January 2018, Rocket Lab’s Electron launch vehicle has become the second most frequently launched U.S. rocket annually and has delivered 100+ satellites to orbit for private and public sector organizations, enabling operations in national security, scientific research, space debris mitigation, Earth observation, climate monitoring, and communications. Rocket Lab’s Photon spacecraft platform has been selected to support NASA missions to the Moon and Mars, as well as the first private commercial mission to Venus. 

Rocket Lab has three launch pads at two launch sites, including two launch pads at a private orbital launch site located in New Zealand and a second launch site in Virginia, USA which is expected to become operational in late 2022. 

To learn more, visit www.rocketlabusa.com.",http://www.rocketlabusa.com/,[],,/company/rocket-lab
101422,9,Media Star Promotions,2022-09-22T19:12:47Z,1987-01-01T00:00:00Z,373,"Media Star Promotions’ agency experience spans more than three decades specializing in brand strategy, but we don’t stop there. We have the unique capability to build and execute effective tactical plans to deliver that strategy. Specializing in experiential marketing, brand tours and consumer engagement programming. We also provide comprehensive event services including video and lighting rentals, event production for trade shows, conferences, galas, fundraisers, parties and special events. 
All with in-house creative, digital and video services to bring your vision to life. From national tours for some of the world's top recording artists, to non-profit fundraisers- we have you covered.

Awards:
The Baltimore Sun: Best Places To Work 
EX Awards: Best Vehicle Design (18 Wheels) in part with Craftsmen Industries, Inc. 
SmartCEO: Brava Women Business Achievement Award- Carin Lazarus, President
Cornerstone Award
100 Smart Run Companies
Baltimore Business Journal: Top Women Owned Businesses
The Maryland Daily Record: Most Admired CEO
Most Valuable Partner: R.J. Reynolds
Davey Awards - best visual appeal- aesthetic, Website: small business, Website: Professional Services",http://www.mediastarpromo.com/,[],,/company/media-star-promotions
101869,9,udelv,2022-09-26T19:11:24Z,2017-01-01T00:00:00Z,29,"Udelv is revolutionizing the multi-stop last- and mid-mile delivery industry with the Transporter, the world’s first cab-less autonomous EV traveling at highway speeds on public roads. Udelv is trailblazing the use of AI to advance the safe, sustainable movement of goods, and to liberate people from delivery inconveniences, establishing a new level of customer preference and delight. 

Founded in 2017 by Daniel Laury and Akshat Patel, veterans of Silicon Valley startups and market leaders Tesla, Apple and Caterpillar, Udelv has delivered more than 20,000 packages including groceries, parcels and auto parts for multiple merchants such as Walmart and XL Parts amongst others. Unveiled at CES 2022 following years of delivery experience and customer feedback, the Transporter solves for the worldwide shortage of drivers and the sustainability of commercial fleets. It uniquely combines Udelv’s patented smart cargo container, the uPod, level 4 autonomous functionality from Intel Mobileye, Transporter Command Center, fleet management software, and a mobile experience that facilitates the loading of goods and retrieving of products in a contactless and secure manner. Reserve yours today at www.udelv.com.",http://www.udelv.com/,[],,/company/udelv
101829,9,TSM,2022-09-26T19:26:03Z,2009-01-01T00:00:00Z,231,"TSM is the most winning esports team in LCS history.


Partnered with FTX, Logitech G, GEICO, Cadillac, and Twitch.

#TSM ",https://tsm.gg/,[],,/company/tsm
101668,9,Slice,2022-10-10T14:27:02Z,null,702,"A 2021 winner of Fast Company's Most Innovative Companies Award, Slice partners with 18,000 independent pizzerias, forming the nation’s largest pizza network — more than double the U.S. footprint of Domino’s. With managed ordering, effective marketing, and streamlined operations, Slice enables restaurants to serve digitally minded customers and move away from third-party apps. 

Serial tech entrepreneur Ilir Sela started Slice to modernize his family’s New York City pizzerias. Today, we have offices in NYC, Macedonia, and Belfast and serve independent restaurateurs across America. Want a taste of how we blend big ideas and small biz? Check out Ilir’s podcast for candid conversations with bold entrepreneurs: HowYouSliceItPodcast.com",http://slicelife.com/,[],,/company/slice
101613,9,Rackner,2022-10-10T15:38:06Z,2015-01-01T00:00:00Z,11,"Rackner builds cutting-edge solutions that apply DevSecOps and the power of AI in the datacenter, public and private clouds, and edge, leveraging the future of compute capability and technologies like Kubernetes (k8s) and WebAssembly (WASM). We're a member of the Cloud Native Computing Foundation and a Kubernetes Certified Service Provider - as well as a partner to the major public cloud companies.

Our customers include hypergrowth startups and federal agencies, both Civilian and Defense.

Core Competencies

- DevSecOps
- Edge Computing
- AI/ML
- Cloud-Native and Hybrid-Cloud development
- Web and Mobile Applications Development (Microservices)",https://rackner.com/,[],,/company/rackner
101455,9,Koniku,2022-09-21T21:17:12Z,2015-01-01T00:00:00Z,19,"At Koniku Inc., we take the view that a biological neuron is a *material*. An intelligent material or component to be utilized in real life products or devices. Clearly, this proposition opens up a unique set of technology challenges, solvable. It simultaneously offers up an unimaginably vast trove of opportunities.

Opportunities ranging from pure-play neurotech, *living devices* to advanced brain-machine interfaces. Koniku is the worlds first corporation of its kind. We are the leading brand in neurotechnology devices. Our goal is to harness the ""raw""​ biological basis of intelligence.

Our maxim is: “Bio is Tech™”. We are convinced that “any sufficiently advanced technology is indistinguishable from nature.",http://koniku.com/,[],,/company/koniku
102477,9,Alluxio,2022-10-06T18:36:30Z,2015-01-01T00:00:00Z,107,"Proven at global web scale in production for modern data services, Alluxio is the developer of open source data orchestration software for the cloud. Alluxio moves data closer to big data and machine learning compute frameworks in any cloud across clusters, regions, clouds and countries, providing memory-speed data access to files and objects.  Intelligent data tiering and data management deliver consistent high performance to customers in financial services, high tech, retail and telecommunications. Alluxio is in production use today at seven out of the top ten internet companies. Venture-backed by Andreessen Horowitz and Seven Seas Partners, Alluxio was founded at UC Berkeley’s AMPLab by the creators of the Tachyon open source project. For more information, contact info@alluxio.com.",https://www.alluxio.io/,[],,/company/alluxio
102377,9,Whalar,2022-10-06T19:38:17Z,2016-01-01T00:00:00Z,264,"Whalar is an award-winning global creator commerce company that works closely with today’s biggest brands, creators, and the world’s leading social platforms to source ideas and content directly from the communities they most want to reach and engage. Whalar creates must-see content at scale that inspires people to take action. 

Whalar is differentiated by its unique capabilities, including proprietary technology, brand partnership expertise, brilliant creator talent management, and dedicated Web3 innovation practice. Whalar includes over 200 diverse storytellers, creatives, data, and technology specialists across North America, Europe, APAC, and MENA. 

We power the creator economy. We are Whalar. 

Twitter: @Whalar
Instagram: https://www.instagram.com/whalar/ 
TikTok:
- https://www.tiktok.com/@whalar 
- https://www.tiktok.com/@cribaroundthecorner  
- https://www.tiktok.com/@familiafuego
Facebook: https://www.facebook.com/whalar 
YouTube: https://www.youtube.com/c/Whalar 
Everything Is Better with Creators Podcast: https://linktr.ee/EverythingIsBetterWithCreators.",http://www.whalar.com/,[],,/company/whalar
101635,9,Roivant Sciences,2022-10-10T15:25:07Z,2014-01-01T00:00:00Z,342,"Roivant aims to improve health by rapidly delivering innovative medicines and technologies to patients. We do this by building Vants – nimble, entrepreneurial biotech and healthcare technology companies with a unique approach to sourcing talent, aligning incentives, and deploying technology.


The therapies in development across our family of companies target a wide range of diseases including uterine fibroids, endometriosis, prostate cancer, Parkinson’s disease, diabetes, pulmonary arterial hypertension, and multiple rare and fatal pediatric conditions. We focus on disease areas where the magnitude of R&D investment from industry is disproportionately low relative to societal medical needs. 

In addition to our biopharmaceutical subsidiaries, we also build technology-focused Vants focused on improving the process of developing and commercializing medicines.",http://www.roivant.com/,[],,/company/roivant-sciences
101620,9,Reforge,2022-10-10T15:35:34Z,2016-01-01T00:00:00Z,548,"Reforge is the world’s leading career development platform for top-tier professionals in tech. 

Reforge membership helps professionals tackle their relevant business problems all year round. Members unlock instant access to an unprecedented content library filled with earned insights from frontier leaders, participation in all cohorts offered throughout the year, and a community of industry experts and builders.

Reforge members are eligible to participate in all of our cohorts offered during the year, where they can enroll in the program of their choice. All programs are developed and led by experienced frontier leaders, and feature guest experts and live case studies to empower members to apply what they learn immediately.

Reforge has members and partners representing tech’s highest-impact companies, like Adobe, Instacart, Shopify, Meta, and many more. In 2022, we raised $60M Series B led by Insight Partners and with participation from Andreessen Horowitz, True Ventures, NextView Ventures, Long Journey Ventures, TCV, and 170+ leading VP and C-level executives. Remote-first from the beginning.",http://reforge.com/,[],,/company/reforge
102373,9,BizLibrary,2022-10-06T21:33:35Z,1996-01-01T00:00:00Z,164,"BizLibrary is a leading provider of online learning for growing organizations. Our award-winning microlearning video library engages employees of all levels, and our learning platform is a progressive catalyst for achievement. Partnered with our expert Client Success and Technical Support teams, clients are empowered to solve business challenges and impact change within their organizations. Learn more at https://www.bizlibrary.com.",https://www.bizlibrary.com/,[],,/company/bizlibrary
102368,9,B. F. Saul Company,2022-10-06T21:35:07Z,1982-01-01T00:00:00Z,222,"Founded in 1892, B. F. Saul Company has been one of the most successful privately-owned real estate companies in the United States. Our growth has been the result of a commitment to exacting standards and the belief that knowledge of the marketplace, when paired with the ability to commit substantial resources, will bring exceptional rewards.",http://www.bfsaul.com/,[],,/company/b-f-saul-company
101768,9,VERISIGN,2022-09-26T18:56:52Z,1985-01-01T00:00:00Z,1286,"Verisign, a global provider of domain name registry services and internet infrastructure, enables internet navigation for many of the world’s most recognized domain names.  Verisign enables the security, stability, and resiliency of key internet infrastructure and services, including providing root zone maintainer services, operating two of the 13 global internet root servers, and providing registration services and authoritative resolution for the .com and .net top-level domains, which support the majority of global e-commerce. To learn more about what it means to be Powered by Verisign, please visit Verisign.com.",http://www.verisign.com/,[],,/company/verisign
101712,9,Stripes,2022-10-10T14:00:07Z,2008-01-01T00:00:00Z,111,"Based in New York City, Stripes is a leading growth equity firm that invests in branded consumer and software companies. For over a decade, Stripes has partnered with market-leading businesses, fueling the next generation of iconic companies with service and resources that make a critical difference.",http://stripes.co/,[],,/company/stripes
101699,9,Spotter,2022-10-10T14:05:28Z,2019-01-01T00:00:00Z,129,"Spotter provides cash to Creators to grow or diversify their business while retaining their freedom.

Dedicated to empowering Creators and growing the Creator Economy, with Spotter, Creators receive cash for their catalogs through licensing their existing videos (and/or future video uploads) and receive a payout instantly.  Creators then use the funds to fuel their growth through hiring resources, investing, or anyway they choose, all while remaining independent. In addition to funding, Spotter provides Creators with in-depth data insights into the performance of all existing content to further help educate the Creator on the value of their library, the value of future uploads and how they can improve performance in the future.

Founded in 2019 to help YouTube creators scale their brands, as of January 2022, Spotter has deployed over $300 million to YouTube creators to reinvest in themselves and accelerate their growth. Spotter has licensed content that consists of over 100,000 videos, generating 40 billion monthly watch-time minutes.  With our curated premium video catalog, we deliver a unique scaled media solution to Advertisers and Ad Agencies that is transparent, efficient and 100% brand safe.

Being at the forefront of the Creator Economy, we have incredible teams, doing exceptional work. If you want to find a true sense of belonging with individuals who are incredibly passionate about the work they are doing, where we put people over profits, transparency over mystery and radical change over gradual growth (we go big and take ownership of any risk!), then you’ve come to the right place.",http://www.spotter.la/,[],,/company/spotter
101662,9,Singular,2022-10-10T14:27:47Z,2014-01-01T00:00:00Z,242,"Singular empowers marketers to futureproof their growth with next-gen attribution and analytics. We provide a holistic solution that combines mobile attribution with industry-leading cost aggregation, flexible ROI analytics, and automatic loading directly into your BI tools.
Top marketers from LinkedIn, Rovio, Microsoft, Lyft, Twitter, EA, and more, rely on Singular for a complete view of their marketing performance.",http://www.singular.net/,[],,/company/singular
101625,9,ResProp Management,2022-10-10T15:33:47Z,null,191,"We serve national property owners of US-based residential real estate. We are best-in-class in property management, asset management, and construction management.

Our 200+ professionals across the United States provide localized networks, market and submarket intel, and talent sourcing. We have operational bases in Texas and Florida — giving us deep local strength.

We manage 6,500 units, maintain $1B+ in assets under management, and have consistently seen 10% revenue growth year-over-year. We are only at the beginning of the success we will achieve in serving property owners of residential real estate.",http://respropmanagement.com/,[],,/company/resprop-management
101559,9,Overtime,2022-09-22T21:43:37Z,2016-01-01T00:00:00Z,438,"Overtime builds disruptive new sports leagues aimed globally at the next generation of sports fans and athletes. Overtime owns and operates, OTE in basketball and OT7 in football, and leverages digital-first content across its network of accounts engaging its community of over 70 million fans and followers. Overtime's business model is driven by sponsorships, brand relationships, e-commerce, licensing and media rights.
 
Overtime is backed by Liberty Media Corporation, Andreessen Horowitz, Blackstone, Counterpoint Global (Morgan Stanley), Sapphire Sport, Winslow Capital, Bezos Expeditions, Spark Capital, Micromanagement Ventures (the family of the late David Stern), Black Capital, Alexis Ohanian, Drake, Quavo and 40+ NBA and NFL stars including Carmelo Anthony, Kevin Durant and Trae Young. Over 6% of active NBA players have invested in Overtime.",http://itsovertime.com/,[],,/company/overtime
101425,9,EliseAI,2022-09-22T19:14:58Z,2017-01-01T00:00:00Z,85,"EliseAI (formerly MeetElise) is the leading conversational AI platform for your business. Our state-of-the-art AI platform enables us to automate hundreds of different conversations and the business processes connected to them, making possible a whole new level of customer service. Our EliseAI Leasing product provides the multifamily industry’s leading AI assistant that nurtures prospective residents 24/7 via email, text, and chat.
We're hiring! See the openings: https://boards.greenhouse.io/meetelise?t=4ae5042d2",http://www.meetelise.com/,[],,/company/eliseai
101424,9,MedMen,2022-09-22T19:14:51Z,2010-01-01T00:00:00Z,509,"MedMen Enterprises is a leading cannabis company in the U.S. with assets and operations nationwide. MedMen owns and operates licensed cannabis facilities in cultivation, manufacturing and retail, and is the most recognized cannabis brand in the world today.

MedMen brings class leading operational expertise and unprecedented investment to the fast changing and fast-growing cannabis industry as it moves from its gray market legacy to a fully regulated, legitimate and commercially viable market.

Based in Los Angeles, MedMen employs over 1,100 team members across the U.S. It was founded in 2010 by Adam Bierman and Andrew Modlin, two visionary entrepreneurs who saw not just a tremendous business opportunity in the growing legalization of marijuana, but a chance to redefine our society's relationship with cannabis. The federal prohibition has had a disastrous impact, overpopulating our prisons and enriching violent drug cartels while keeping a relatively benign substance with proven benefits out of the reach of law abiding citizens.

MedMen supports sensible, clear and just drug laws that strengthen communities and create economic opportunities. The company is the single largest financial supporter of progressive marijuana laws at the local, state and federal levels, giving directly to pro-legalization groups, industry organizations and political candidates.

For more information, visit http://www.medmen.com.",https://medmen.com/,[],,/company/medmen
102493,9,Anthropic,2022-10-06T18:31:28Z,null,57,"Anthropic is an AI safety and research company that’s working to build reliable, interpretable, and steerable AI systems. Our research interests span multiple areas including natural language, human feedback, scaling laws, reinforcement learning, code generation, and interpretability. ",https://www.anthropic.com/,[],,/company/anthropic
102454,9,AtoB,2022-10-06T18:10:57Z,2019-01-01T00:00:00Z,161,"The trucking and logistics industry provides the backbone of the economy, but the payments infrastructure on which it runs is broken; the existing suite of payment tools is outdated, difficult to use, prone to fraud, and saddled with hidden fee structures. 

AtoB is building Stripe for Transportation — modernizing the payments infrastructure for trucking and logistics, where capital movement occurs quickly and transparently. Our flagship product is the AtoB Fuel Card, a zero-fee fuel card accepted anywhere built for fleets of all shapes and sizes.

Join a fast-growing world-class team building next-generation payments infrastructure for the transportation industry: atob.com/careers",https://www.atob.com/,[],,/company/atob
102362,9,Weiss Asset Management,2022-10-06T20:01:47Z,null,104,"For 30 years, Weiss Asset Management has developed proprietary value-based investment strategies designed to deliver high risk-adjusted returns to our investors, who include charitable foundations, pension plans, endowments, hospitals, government entities and private investors. We manage approximately $2.7 billion across hedge funds and institutional accounts. We work collaboratively to solve problems, and to identify undervalued assets through deep fundamental research, statistical analysis and an analytically rigorous approach to decision making. Above all else, we value integrity, uncompromising rationality, creativity and entrepreneurship, and continuous learning and improvement.

Our team of over 80 individuals is the engine of our success and we welcome truly exceptional candidates from all backgrounds.",https://www.weissasset.com/,[],,/company/weiss-asset-management
101806,9,Synapse Product Development,2022-10-06T21:59:52Z,2001-01-01T00:00:00Z,150,"Synapse Product Development solves the most difficult engineering challenges from concept through manufacturing for the leading entertainment, consumer electronics, life-sciences, and healthcare companies and organizations in the world. Synapse provides mechanical, electrical and software engineering services, and supplies essential project management and innovative product design assistance to a broad range of clients from garage inventors to Fortune 500 companies. Synapse is headquartered in Seattle, Washington with an additional office in San Francisco.",http://www.synapse.com/,[],,/company/synapse-product-development
101641,9,"Samsung Semiconductor, Inc.",2022-10-10T14:37:36Z,null,2298,"Established in 1974 as a subsidiary of Samsung Electronics, we’re proud to be recognized as one of the leading chip manufacturers in the world.
Using our knowledge in semiconductor technology, our ambition is to spark the imagination of device manufacturers with top-of-the-line building blocks and, through that, enrich the lives of people around the world with transformative solutions.",https://www.samsung.com/semiconductor/,[],,/company/samsung-semiconductor-inc
101618,9,RealSure,2022-10-10T15:36:46Z,null,74,"At RealSure, we believe in home ownership for all. To help you achieve that dream, we’re working towards fixing the outdated processes within the industry that get in the way of ownership – such as uncertainty around selling, contract cancellations, and rigid timelines. 

RealSure is a joint venture between Realogy and Home Partners of America, offering a differentiated cash offer product that helps consumers sell and buy their home with confidence. Combined with the guidance of a real estate agent affiliated with one of Realogy’s well-known brands, which include Better Homes and Gardens® Real Estate, Century 21®, Coldwell Banker, Corcoran, ERA®, and Sotheby’s International Realty®, RealSure currently offers innovative real estate transaction solutions for consumers in 24 U.S. cities.

Get the best of both worlds with RealSure. Consider us the key to your new home.",https://www.realsure.com/,[],,/company/realsure
101561,9,oVice,2022-09-22T21:45:18Z,2020-01-01T00:00:00Z,71,"oVice is on a mission to humanize online communications for natural interactions. We help you coordinate meetups and real-time collaboration in a virtual world. Born on the web, manage remote teams, events, online classes, communities and even an entire company in one space. 

The closer, The better!

",https://ovice.in/,[],,/company/ovice
101534,9,Materialize,2022-09-22T18:07:06Z,null,61,Materialize simplifies application development with streaming data. Materialize is powered by Timely Dataflow.,https://materialize.com/,[],,/company/materialize
101402,9,JD.com,2022-09-21T19:45:45Z,1998-01-01T00:00:00Z,28380,"JD.com, Inc. (Nasdaq: JD) is China's largest retailer, online or offline, and the world's third largest Internet company by revenue.

With more than 300 million customers, JD.com is expanding quickly in China because consumers increasingly demand the authentic, high-quality products JD is known for. We work closely with  both domestic brands and top international brands to bring fresh food, apparel, home appliances, baby products and more to Chinese consumers.

To power this massive business we operate our own nationwide logistics network, from warehouses to the last mile. We can deliver up to 90% of orders same- or next-day, making our service the fastest and most reliable delivery service of any large-scale e-commerce company in the world.

By investing in the most cutting edge technologies, JD.com is shaping the future of retail in China and beyond. Our scientists are working on innovative solutions for all parts of our business using big data, artificial intelligence, robotics, computer vision, virtual and augmented reality, unmanned vehicle systems, and more. 

Headquartered in Beijing, JD.com is a Fortune Global 500 company with offices around the world, including in New York, Tokyo and a research and development center in Silicon Valley.",http://corporate.jd.com/,[],,/company/jdcom
101404,9,JFF,2022-09-21T19:49:18Z,1983-01-01T00:00:00Z,473,Jobs for the Future (JFF) drives transformation of the American workforce and education systems to achieve equitable economic advancement for all.,http://www.jff.org/,[],,/company/jff
